#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
276870:5097,368:368,07/16/16 12:54:41,STABLE BEAMS,6500,229971.920,222534.636,34.0,PLTZERO
276870:5097,369:369,07/16/16 12:55:04,STABLE BEAMS,6500,229907.335,223100.646,34.0,PLTZERO
276870:5097,370:370,07/16/16 12:55:27,STABLE BEAMS,6500,229820.654,222970.050,34.0,PLTZERO
276870:5097,371:371,07/16/16 12:55:51,STABLE BEAMS,6500,229779.178,222689.485,34.0,PLTZERO
276870:5097,372:372,07/16/16 12:56:14,STABLE BEAMS,6500,229737.905,222939.195,34.0,PLTZERO
276870:5097,373:373,07/16/16 12:56:37,STABLE BEAMS,6500,229692.954,222337.881,34.0,PLTZERO
276870:5097,374:374,07/16/16 12:57:01,STABLE BEAMS,6500,229054.927,222056.010,33.9,PLTZERO
276870:5097,375:375,07/16/16 12:57:24,STABLE BEAMS,6500,229167.358,222471.416,33.9,PLTZERO
276870:5097,376:376,07/16/16 12:57:47,STABLE BEAMS,6500,229321.976,222624.550,33.9,PLTZERO
276870:5097,377:377,07/16/16 12:58:11,STABLE BEAMS,6500,229386.004,222675.411,33.9,PLTZERO
276870:5097,378:378,07/16/16 12:58:34,STABLE BEAMS,6500,228957.742,222014.700,33.9,PLTZERO
276870:5097,379:379,07/16/16 12:58:57,STABLE BEAMS,6500,228807.105,222088.130,33.8,PLTZERO
276870:5097,380:380,07/16/16 12:59:21,STABLE BEAMS,6500,228757.561,221531.456,33.8,PLTZERO
276870:5097,381:381,07/16/16 12:59:44,STABLE BEAMS,6500,228732.954,220621.234,33.8,PLTZERO
276870:5097,382:382,07/16/16 13:00:07,STABLE BEAMS,6500,228696.195,221987.300,33.8,PLTZERO
276870:5097,383:383,07/16/16 13:00:31,STABLE BEAMS,6500,228666.996,220521.733,33.8,PLTZERO
276870:5097,384:384,07/16/16 13:00:54,STABLE BEAMS,6500,228667.072,222039.632,33.8,PLTZERO
276870:5097,385:385,07/16/16 13:01:17,STABLE BEAMS,6500,228626.000,221689.148,33.8,PLTZERO
276870:5097,386:386,07/16/16 13:01:40,STABLE BEAMS,6500,228580.667,221945.036,33.8,PLTZERO
276870:5097,387:387,07/16/16 13:02:04,STABLE BEAMS,6500,228450.730,214398.186,33.8,PLTZERO
276870:5097,388:388,07/16/16 13:02:27,STABLE BEAMS,6500,228313.840,221444.241,33.8,PLTZERO
276870:5097,389:389,07/16/16 13:02:50,STABLE BEAMS,6500,228224.467,221111.523,33.7,PLTZERO
276870:5097,390:390,07/16/16 13:03:14,STABLE BEAMS,6500,228087.171,221468.232,33.7,PLTZERO
276870:5097,391:391,07/16/16 13:03:37,STABLE BEAMS,6500,227517.762,220978.863,33.6,PLTZERO
276870:5097,392:392,07/16/16 13:04:00,STABLE BEAMS,6500,228083.797,212118.447,33.7,PLTZERO
276870:5097,393:393,07/16/16 13:04:24,STABLE BEAMS,6500,227895.711,221247.316,33.7,PLTZERO
276870:5097,394:394,07/16/16 13:04:47,STABLE BEAMS,6500,228117.004,221205.703,33.7,PLTZERO
276870:5097,395:395,07/16/16 13:05:10,STABLE BEAMS,6500,227834.191,218134.400,33.7,PLTZERO
276870:5097,396:396,07/16/16 13:05:34,STABLE BEAMS,6500,227704.276,220832.299,33.7,PLTZERO
276870:5097,397:397,07/16/16 13:05:57,STABLE BEAMS,6500,227576.593,221014.987,33.6,PLTZERO
276870:5097,398:398,07/16/16 13:06:20,STABLE BEAMS,6500,227435.743,217728.908,33.6,PLTZERO
276870:5097,399:399,07/16/16 13:06:44,STABLE BEAMS,6500,227327.669,220178.659,33.6,PLTZERO
276870:5097,400:400,07/16/16 13:07:07,STABLE BEAMS,6500,226927.819,220320.751,33.6,PLTZERO
276870:5097,401:401,07/16/16 13:07:30,STABLE BEAMS,6500,226854.373,220276.000,33.5,PLTZERO
276870:5097,402:402,07/16/16 13:07:53,STABLE BEAMS,6500,226902.931,219179.789,33.5,PLTZERO
276870:5097,403:403,07/16/16 13:08:17,STABLE BEAMS,6500,226652.784,220048.241,33.5,PLTZERO
276870:5097,404:404,07/16/16 13:08:40,STABLE BEAMS,6500,226798.915,219919.832,33.5,PLTZERO
276870:5097,405:405,07/16/16 13:09:03,STABLE BEAMS,6500,226991.243,220399.376,33.6,PLTZERO
276870:5097,406:406,07/16/16 13:09:27,STABLE BEAMS,6500,226810.788,220216.631,33.5,PLTZERO
276870:5097,407:407,07/16/16 13:09:50,STABLE BEAMS,6500,226756.243,219326.298,33.5,PLTZERO
276870:5097,408:408,07/16/16 13:10:13,STABLE BEAMS,6500,226041.185,218697.422,33.4,PLTZERO
276870:5097,409:409,07/16/16 13:10:37,STABLE BEAMS,6500,226480.573,219914.251,33.5,PLTZERO
276870:5097,410:410,07/16/16 13:11:00,STABLE BEAMS,6500,226367.523,218708.530,33.5,PLTZERO
276870:5097,411:411,07/16/16 13:11:23,STABLE BEAMS,6500,226333.299,216480.001,33.5,PLTZERO
276870:5097,412:412,07/16/16 13:11:47,STABLE BEAMS,6500,226273.983,219860.365,33.5,PLTZERO
276870:5097,413:413,07/16/16 13:12:10,STABLE BEAMS,6500,226612.294,220137.356,33.5,PLTZERO
276870:5097,414:414,07/16/16 13:12:33,STABLE BEAMS,6500,226352.910,208322.063,33.5,PLTZERO
276870:5097,415:415,07/16/16 13:12:56,STABLE BEAMS,6500,226142.514,219652.206,33.4,PLTZERO
276870:5097,416:416,07/16/16 13:13:20,STABLE BEAMS,6500,225890.814,219393.811,33.4,PLTZERO
276870:5097,417:417,07/16/16 13:13:43,STABLE BEAMS,6500,225815.539,219331.333,33.4,PLTZERO
276870:5097,418:418,07/16/16 13:14:06,STABLE BEAMS,6500,225704.314,218703.044,33.4,PLTZERO
276870:5097,419:419,07/16/16 13:14:30,STABLE BEAMS,6500,225608.438,219175.218,33.4,PLTZERO
276870:5097,420:420,07/16/16 13:14:53,STABLE BEAMS,6500,225537.552,218519.390,33.3,PLTZERO
276870:5097,421:421,07/16/16 13:15:16,STABLE BEAMS,6500,225481.305,218798.988,33.3,PLTZERO
276870:5097,422:422,07/16/16 13:15:40,STABLE BEAMS,6500,225403.594,219009.815,33.3,PLTZERO
276870:5097,423:423,07/16/16 13:16:03,STABLE BEAMS,6500,225267.732,218885.833,33.3,PLTZERO
276870:5097,424:424,07/16/16 13:16:26,STABLE BEAMS,6500,225192.177,217905.613,33.3,PLTZERO
276870:5097,425:425,07/16/16 13:16:50,STABLE BEAMS,6500,225071.157,218646.089,33.3,PLTZERO
276870:5097,426:426,07/16/16 13:17:13,STABLE BEAMS,6500,224936.867,218479.852,33.3,PLTZERO
276870:5097,427:427,07/16/16 13:17:36,STABLE BEAMS,6500,224857.556,218407.857,33.2,PLTZERO
276870:5097,428:428,07/16/16 13:17:59,STABLE BEAMS,6500,224735.900,218338.929,33.2,PLTZERO
276870:5097,429:429,07/16/16 13:18:23,STABLE BEAMS,6500,224695.585,218242.112,33.2,PLTZERO
276870:5097,430:430,07/16/16 13:18:46,STABLE BEAMS,6500,224595.875,217890.426,33.2,PLTZERO
276870:5097,431:431,07/16/16 13:19:09,STABLE BEAMS,6500,224500.478,218094.890,33.2,PLTZERO
276870:5097,432:432,07/16/16 13:19:33,STABLE BEAMS,6500,224465.490,190784.955,33.2,PLTZERO
276870:5097,433:433,07/16/16 13:19:56,STABLE BEAMS,6500,224457.650,216898.424,33.2,PLTZERO
276870:5097,434:434,07/16/16 13:20:19,STABLE BEAMS,6500,224392.140,217957.655,33.2,PLTZERO
276870:5097,435:435,07/16/16 13:20:43,STABLE BEAMS,6500,224336.906,217947.442,33.2,PLTZERO
276870:5097,436:436,07/16/16 13:21:06,STABLE BEAMS,6500,224265.282,217892.480,33.2,PLTZERO
276870:5097,437:437,07/16/16 13:21:29,STABLE BEAMS,6500,224220.830,216712.661,33.2,PLTZERO
276870:5097,438:438,07/16/16 13:21:53,STABLE BEAMS,6500,224192.617,217807.823,33.1,PLTZERO
276870:5097,439:439,07/16/16 13:22:16,STABLE BEAMS,6500,224091.180,216868.607,33.1,PLTZERO
276870:5097,440:440,07/16/16 13:22:39,STABLE BEAMS,6500,223991.366,217085.241,33.1,PLTZERO
276870:5097,441:441,07/16/16 13:23:03,STABLE BEAMS,6500,223886.808,216932.758,33.1,PLTZERO
276870:5097,442:442,07/16/16 13:23:26,STABLE BEAMS,6500,223784.507,217426.902,33.1,PLTZERO
276870:5097,443:443,07/16/16 13:23:49,STABLE BEAMS,6500,223737.087,217413.219,33.1,PLTZERO
276870:5097,444:444,07/16/16 13:24:12,STABLE BEAMS,6500,223656.910,217339.915,33.1,PLTZERO
276870:5097,445:445,07/16/16 13:24:36,STABLE BEAMS,6500,223594.723,216992.176,33.1,PLTZERO
276870:5097,446:446,07/16/16 13:24:59,STABLE BEAMS,6500,223546.261,216649.656,33.1,PLTZERO
276870:5097,447:447,07/16/16 13:25:22,STABLE BEAMS,6500,223625.905,217052.803,33.1,PLTZERO
276870:5097,448:448,07/16/16 13:25:46,STABLE BEAMS,6500,223413.462,213455.394,33.0,PLTZERO
276870:5097,449:449,07/16/16 13:26:09,STABLE BEAMS,6500,223392.885,216781.526,33.0,PLTZERO
276870:5097,450:450,07/16/16 13:26:32,STABLE BEAMS,6500,223272.949,216694.821,33.0,PLTZERO
276870:5097,451:451,07/16/16 13:26:56,STABLE BEAMS,6500,223175.797,216863.572,33.0,PLTZERO
276870:5097,452:452,07/16/16 13:27:19,STABLE BEAMS,6500,223042.565,214820.732,33.0,PLTZERO
276870:5097,453:453,07/16/16 13:27:42,STABLE BEAMS,6500,222957.490,216144.537,33.0,PLTZERO
276870:5097,454:454,07/16/16 13:28:06,STABLE BEAMS,6500,223214.973,216340.121,33.0,PLTZERO
276870:5097,455:455,07/16/16 13:28:29,STABLE BEAMS,6500,223161.868,216562.471,33.0,PLTZERO
276870:5097,456:456,07/16/16 13:28:52,STABLE BEAMS,6500,222258.537,215223.887,32.9,PLTZERO
276870:5097,457:457,07/16/16 13:29:15,STABLE BEAMS,6500,222619.141,216407.591,32.9,PLTZERO
276870:5097,458:458,07/16/16 13:29:39,STABLE BEAMS,6500,222511.661,215206.605,32.9,PLTZERO
276870:5097,459:459,07/16/16 13:30:02,STABLE BEAMS,6500,222419.759,215055.866,32.9,PLTZERO
276870:5097,460:460,07/16/16 13:30:25,STABLE BEAMS,6500,222601.482,216349.818,32.9,PLTZERO
276870:5097,461:461,07/16/16 13:30:49,STABLE BEAMS,6500,222660.195,216161.199,32.9,PLTZERO
276870:5097,462:462,07/16/16 13:31:12,STABLE BEAMS,6500,221898.689,215723.003,32.8,PLTZERO
276870:5097,463:463,07/16/16 13:31:35,STABLE BEAMS,6500,221969.583,208907.650,32.8,PLTZERO
276870:5097,464:464,07/16/16 13:31:59,STABLE BEAMS,6500,222044.131,215863.682,32.8,PLTZERO
276870:5097,465:465,07/16/16 13:32:22,STABLE BEAMS,6500,221928.427,215741.579,32.8,PLTZERO
276870:5097,466:466,07/16/16 13:32:45,STABLE BEAMS,6500,221829.242,215669.913,32.8,PLTZERO
276870:5097,467:467,07/16/16 13:33:09,STABLE BEAMS,6500,221780.346,215626.424,32.8,PLTZERO
276870:5097,468:468,07/16/16 13:33:32,STABLE BEAMS,6500,221691.107,214709.275,32.8,PLTZERO
276870:5097,469:469,07/16/16 13:33:55,STABLE BEAMS,6500,221663.018,215539.416,32.8,PLTZERO
276870:5097,470:470,07/16/16 13:34:19,STABLE BEAMS,6500,221949.614,208819.367,32.8,PLTZERO
276870:5097,471:471,07/16/16 13:34:42,STABLE BEAMS,6500,221564.516,215357.921,32.8,PLTZERO
276870:5097,472:472,07/16/16 13:35:05,STABLE BEAMS,6500,220953.456,214276.132,32.7,PLTZERO
276870:5097,473:473,07/16/16 13:35:29,STABLE BEAMS,6500,221282.484,211846.020,32.7,PLTZERO
276870:5097,474:474,07/16/16 13:35:52,STABLE BEAMS,6500,221187.711,215048.704,32.7,PLTZERO
276870:5097,475:475,07/16/16 13:36:15,STABLE BEAMS,6500,221113.162,214710.068,32.7,PLTZERO
276870:5097,476:476,07/16/16 13:36:38,STABLE BEAMS,6500,221324.580,214329.868,32.7,PLTZERO
276870:5097,477:477,07/16/16 13:37:02,STABLE BEAMS,6500,221299.688,215135.829,32.7,PLTZERO
276870:5097,478:478,07/16/16 13:37:25,STABLE BEAMS,6500,220748.328,214369.488,32.6,PLTZERO
276870:5097,479:479,07/16/16 13:37:48,STABLE BEAMS,6500,220903.646,214271.198,32.7,PLTZERO
276870:5097,480:480,07/16/16 13:38:12,STABLE BEAMS,6500,220989.183,214857.734,32.7,PLTZERO
276870:5097,481:481,07/16/16 13:38:35,STABLE BEAMS,6500,220970.736,214826.324,32.7,PLTZERO
276870:5097,482:482,07/16/16 13:38:58,STABLE BEAMS,6500,220933.055,214807.924,32.7,PLTZERO
276870:5097,483:483,07/16/16 13:39:22,STABLE BEAMS,6500,220978.729,214296.789,32.7,PLTZERO
276870:5097,484:484,07/16/16 13:39:45,STABLE BEAMS,6500,220898.165,211720.628,32.7,PLTZERO
276870:5097,485:485,07/16/16 13:40:08,STABLE BEAMS,6500,220844.625,214429.898,32.7,PLTZERO
276870:5097,486:486,07/16/16 13:40:32,STABLE BEAMS,6500,220907.782,214792.022,32.7,PLTZERO
276870:5097,487:487,07/16/16 13:40:55,STABLE BEAMS,6500,221056.476,214926.936,32.7,PLTZERO
276870:5097,488:488,07/16/16 13:41:18,STABLE BEAMS,6500,220185.236,212055.215,32.6,PLTZERO
276870:5097,489:489,07/16/16 13:41:41,STABLE BEAMS,6500,220198.634,211150.693,32.6,PLTZERO
276870:5097,490:490,07/16/16 13:42:05,STABLE BEAMS,6500,220486.563,211693.977,32.6,PLTZERO
276870:5097,491:491,07/16/16 13:42:28,STABLE BEAMS,6500,220266.107,212144.921,32.6,PLTZERO
276870:5097,492:492,07/16/16 13:42:51,STABLE BEAMS,6500,220648.708,210796.840,32.6,PLTZERO
276870:5097,493:493,07/16/16 13:43:15,STABLE BEAMS,6500,220423.380,212029.904,32.6,PLTZERO
276870:5097,494:494,07/16/16 13:43:38,STABLE BEAMS,6500,219893.372,211777.387,32.5,PLTZERO
276870:5097,495:495,07/16/16 13:44:01,STABLE BEAMS,6500,220016.035,207830.738,32.5,PLTZERO
276870:5097,496:496,07/16/16 13:44:25,STABLE BEAMS,6500,219977.313,211502.205,32.5,PLTZERO
276870:5097,497:497,07/16/16 13:44:48,STABLE BEAMS,6500,219853.406,211000.295,32.5,PLTZERO
276870:5097,498:498,07/16/16 13:45:11,STABLE BEAMS,6500,219713.461,210501.413,32.5,PLTZERO
276870:5097,499:499,07/16/16 13:45:35,STABLE BEAMS,6500,219672.581,210691.496,32.5,PLTZERO
276870:5097,500:500,07/16/16 13:45:58,STABLE BEAMS,6500,219361.503,210645.418,32.4,PLTZERO
276870:5097,501:501,07/16/16 13:46:21,STABLE BEAMS,6500,219798.189,210640.176,32.5,PLTZERO
276870:5097,502:502,07/16/16 13:46:44,STABLE BEAMS,6500,219566.918,211481.580,32.5,PLTZERO
276870:5097,503:503,07/16/16 13:47:08,STABLE BEAMS,6500,218857.107,208076.571,32.4,PLTZERO
276870:5097,504:504,07/16/16 13:47:31,STABLE BEAMS,6500,219069.884,210053.831,32.4,PLTZERO
276870:5097,505:505,07/16/16 13:47:54,STABLE BEAMS,6500,219031.846,210015.567,32.4,PLTZERO
276870:5097,506:506,07/16/16 13:48:18,STABLE BEAMS,6500,218930.951,210728.249,32.4,PLTZERO
276870:5097,507:507,07/16/16 13:48:41,STABLE BEAMS,6500,219325.596,209519.569,32.4,PLTZERO
276870:5097,508:508,07/16/16 13:49:04,STABLE BEAMS,6500,218234.881,208717.770,32.3,PLTZERO
276870:5097,509:509,07/16/16 13:49:28,STABLE BEAMS,6500,218258.684,210534.093,32.3,PLTZERO
276870:5097,510:510,07/16/16 13:49:51,STABLE BEAMS,6500,218458.422,210172.243,32.3,PLTZERO
276870:5097,511:511,07/16/16 13:50:14,STABLE BEAMS,6500,218370.949,210513.000,32.3,PLTZERO
276870:5097,512:512,07/16/16 13:50:38,STABLE BEAMS,6500,218446.266,210148.284,32.3,PLTZERO
276870:5097,513:513,07/16/16 13:51:01,STABLE BEAMS,6500,218233.485,210258.780,32.3,PLTZERO
276870:5097,514:514,07/16/16 13:51:24,STABLE BEAMS,6500,218109.774,208496.964,32.2,PLTZERO
276870:5097,515:515,07/16/16 13:51:48,STABLE BEAMS,6500,218361.002,210238.478,32.3,PLTZERO
276870:5097,516:516,07/16/16 13:52:11,STABLE BEAMS,6500,218217.472,210543.425,32.3,PLTZERO
276870:5097,517:517,07/16/16 13:52:34,STABLE BEAMS,6500,218002.431,209127.960,32.2,PLTZERO
276870:5097,518:518,07/16/16 13:52:57,STABLE BEAMS,6500,217126.872,207178.750,32.1,PLTZERO
276870:5097,519:519,07/16/16 13:53:21,STABLE BEAMS,6500,217574.501,209717.644,32.2,PLTZERO
276870:5097,520:520,07/16/16 13:53:44,STABLE BEAMS,6500,217522.478,208232.207,32.2,PLTZERO
276870:5097,521:521,07/16/16 13:54:07,STABLE BEAMS,6500,217534.354,209414.098,32.2,PLTZERO
276870:5097,522:522,07/16/16 13:54:31,STABLE BEAMS,6500,218017.479,210200.176,32.2,PLTZERO
276870:5097,523:523,07/16/16 13:54:54,STABLE BEAMS,6500,217374.707,206793.074,32.1,PLTZERO
276870:5097,524:524,07/16/16 13:55:17,STABLE BEAMS,6500,217380.899,209255.526,32.1,PLTZERO
276870:5097,525:525,07/16/16 13:55:41,STABLE BEAMS,6500,217178.845,208515.467,32.1,PLTZERO
276870:5097,526:526,07/16/16 13:56:04,STABLE BEAMS,6500,216574.402,208152.896,32.0,PLTZERO
276870:5097,527:527,07/16/16 13:56:27,STABLE BEAMS,6500,216683.780,208503.277,32.0,PLTZERO
276870:5097,528:528,07/16/16 13:56:51,STABLE BEAMS,6500,216894.541,207338.134,32.1,PLTZERO
276870:5097,529:529,07/16/16 13:57:14,STABLE BEAMS,6500,217219.449,209427.706,32.1,PLTZERO
276870:5097,530:530,07/16/16 13:57:37,STABLE BEAMS,6500,216787.930,209013.762,32.1,PLTZERO
276870:5097,531:531,07/16/16 13:58:00,STABLE BEAMS,6500,216653.301,208687.138,32.0,PLTZERO
276870:5097,532:532,07/16/16 13:58:24,STABLE BEAMS,6500,216618.407,208429.003,32.0,PLTZERO
276870:5097,533:533,07/16/16 13:58:47,STABLE BEAMS,6500,216615.793,207480.137,32.0,PLTZERO
276870:5097,534:534,07/16/16 13:59:10,STABLE BEAMS,6500,216606.606,208809.526,32.0,PLTZERO
276870:5097,535:535,07/16/16 13:59:34,STABLE BEAMS,6500,216540.040,208464.497,32.0,PLTZERO
276870:5097,536:536,07/16/16 13:59:57,STABLE BEAMS,6500,216494.614,207847.304,32.0,PLTZERO
276870:5097,537:537,07/16/16 14:00:20,STABLE BEAMS,6500,216079.150,207983.609,31.9,PLTZERO
276870:5097,538:538,07/16/16 14:00:44,STABLE BEAMS,6500,216401.959,208624.242,32.0,PLTZERO
276870:5097,539:539,07/16/16 14:01:07,STABLE BEAMS,6500,216304.584,206917.092,32.0,PLTZERO
276870:5097,540:540,07/16/16 14:01:30,STABLE BEAMS,6500,215835.391,205288.184,31.9,PLTZERO
276870:5097,541:541,07/16/16 14:01:54,STABLE BEAMS,6500,215781.081,204678.205,31.9,PLTZERO
276870:5097,542:542,07/16/16 14:02:17,STABLE BEAMS,6500,215933.149,208274.458,31.9,PLTZERO
276870:5097,543:543,07/16/16 14:02:40,STABLE BEAMS,6500,216347.726,208577.196,32.0,PLTZERO
276870:5097,544:544,07/16/16 14:03:04,STABLE BEAMS,6500,215719.894,207289.407,31.9,PLTZERO
276870:5097,545:545,07/16/16 14:03:27,STABLE BEAMS,6500,215808.186,208081.908,31.9,PLTZERO
276870:5097,546:546,07/16/16 14:03:50,STABLE BEAMS,6500,215634.800,206160.348,31.9,PLTZERO
276870:5097,547:547,07/16/16 14:04:14,STABLE BEAMS,6500,215559.654,204537.715,31.9,PLTZERO
276870:5097,548:548,07/16/16 14:04:37,STABLE BEAMS,6500,215564.526,202141.886,31.9,PLTZERO
276870:5097,549:549,07/16/16 14:05:00,STABLE BEAMS,6500,215475.854,207848.937,31.9,PLTZERO
276870:5097,550:550,07/16/16 14:05:23,STABLE BEAMS,6500,215354.442,207718.712,31.8,PLTZERO
276870:5097,551:551,07/16/16 14:05:47,STABLE BEAMS,6500,215262.088,207155.042,31.8,PLTZERO
276870:5097,552:552,07/16/16 14:06:10,STABLE BEAMS,6500,215100.095,207516.493,31.8,PLTZERO
276870:5097,553:553,07/16/16 14:06:33,STABLE BEAMS,6500,215202.981,207111.330,31.8,PLTZERO
276870:5097,554:554,07/16/16 14:06:57,STABLE BEAMS,6500,215090.984,207066.480,31.8,PLTZERO
276870:5097,555:555,07/16/16 14:07:20,STABLE BEAMS,6500,215023.704,207271.269,31.8,PLTZERO
276870:5097,556:556,07/16/16 14:07:43,STABLE BEAMS,6500,215077.888,204662.804,31.8,PLTZERO
276870:5097,557:557,07/16/16 14:08:07,STABLE BEAMS,6500,215110.500,205659.933,31.8,PLTZERO
276870:5097,558:558,07/16/16 14:08:30,STABLE BEAMS,6500,215107.556,206526.425,31.8,PLTZERO
276870:5097,559:559,07/16/16 14:08:53,STABLE BEAMS,6500,215234.882,208012.416,31.8,PLTZERO
276870:5097,560:560,07/16/16 14:09:17,STABLE BEAMS,6500,215206.026,207188.782,31.8,PLTZERO
276870:5097,561:561,07/16/16 14:09:40,STABLE BEAMS,6500,215052.864,206771.558,31.8,PLTZERO
276870:5097,562:562,07/16/16 14:10:03,STABLE BEAMS,6500,215184.835,206881.107,31.8,PLTZERO
276870:5097,563:563,07/16/16 14:10:26,STABLE BEAMS,6500,215058.828,207566.073,31.8,PLTZERO
276870:5097,564:564,07/16/16 14:10:50,STABLE BEAMS,6500,215040.505,207794.471,31.8,PLTZERO
276870:5097,565:565,07/16/16 14:11:13,STABLE BEAMS,6500,215002.589,207265.078,31.8,PLTZERO
